Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Revenue
5371,595,86,8,2024-08-11 18:00:00,73492.16
5372,386,94,9,2024-08-11 19:00:00,60960.69
5373,186,28,8,2024-08-11 20:00:00,20439.92
5374,949,23,7,2024-08-11 21:00:00,34666.17
5375,919,46,10,2024-08-11 22:00:00,85793.7
5376,204,21,8,2024-08-11 23:00:00,40036.24
5377,42,1,8,2024-08-12 00:00:00,25303.6
5378,269,70,4,2024-08-12 01:00:00,30502.52
5379,162,55,6,2024-08-12 02:00:00,52391.22
5380,153,16,7,2024-08-12 03:00:00,28337.96
5381,285,40,9,2024-08-12 04:00:00,20675.43
5382,844,1,3,2024-08-12 05:00:00,9488.85
5383,818,27,1,2024-08-12 06:00:00,5871.45
5384,793,28,9,2024-08-12 07:00:00,22994.91
5385,854,83,6,2024-08-12 08:00:00,24460.26
5386,329,37,10,2024-08-12 09:00:00,96100.2
5387,224,46,6,2024-08-12 10:00:00,51476.22
5388,158,85,3,2024-08-12 11:00:00,19664.31
5389,932,17,3,2024-08-12 12:00:00,1806.0
5390,661,6,5,2024-08-12 13:00:00,15082.75
5391,961,6,2,2024-08-12 14:00:00,6033.1
5392,195,52,9,2024-08-12 15:00:00,18490.5
5393,36,43,6,2024-08-12 16:00:00,16914.0
5394,687,45,2,2024-08-12 17:00:00,7004.78
5395,731,36,10,2024-08-12 18:00:00,89203.4
5396,881,37,6,2024-08-12 19:00:00,57660.12
5397,598,9,8,2024-08-12 20:00:00,20260.8
5398,880,74,5,2024-08-12 21:00:00,19952.8
5399,356,30,7,2024-08-12 22:00:00,34915.79
5400,620,66,5,2024-08-12 23:00:00,15283.3
5401,357,62,7,2024-08-13 00:00:00,22682.87
5402,793,48,9,2024-08-13 01:00:00,43715.79
5403,783,67,1,2024-08-13 02:00:00,2650.5
5404,89,17,4,2024-08-13 03:00:00,2408.0
5405,193,5,10,2024-08-13 04:00:00,95222.2
5406,238,21,6,2024-08-13 05:00:00,30027.18
5407,56,11,8,2024-08-13 06:00:00,53986.48
5408,645,78,4,2024-08-13 07:00:00,5367.88
5409,558,28,9,2024-08-13 08:00:00,22994.91
5410,972,17,9,2024-08-13 09:00:00,5418.0
5411,258,17,3,2024-08-13 10:00:00,1806.0
5412,425,74,10,2024-08-13 11:00:00,39905.6
5413,515,47,3,2024-08-13 12:00:00,10698.6
5414,434,90,7,2024-08-13 13:00:00,49107.8
5415,593,70,1,2024-08-13 14:00:00,7625.63
5416,927,89,10,2024-08-13 15:00:00,34983.8
5417,208,12,7,2024-08-13 16:00:00,62915.86
5418,843,32,4,2024-08-13 17:00:00,15033.04
5419,101,44,5,2024-08-13 18:00:00,22893.6
5420,341,53,3,2024-08-13 19:00:00,16928.61
5421,788,23,4,2024-08-13 20:00:00,19809.24
5422,212,88,9,2024-08-13 21:00:00,79891.2
5423,376,54,4,2024-08-13 22:00:00,12582.6
5424,765,15,7,2024-08-13 23:00:00,9658.32
5425,754,41,4,2024-08-14 00:00:00,36233.92
5426,394,70,6,2024-08-14 01:00:00,45753.78
5427,317,41,1,2024-08-14 02:00:00,9058.48
5428,840,32,4,2024-08-14 03:00:00,15033.04
5429,392,61,8,2024-08-14 04:00:00,22937.84
5430,267,93,9,2024-08-14 05:00:00,62160.12
5431,296,11,1,2024-08-14 06:00:00,6748.31
5432,271,31,6,2024-08-14 07:00:00,43192.26
5433,642,4,1,2024-08-14 08:00:00,9068.25
5434,792,91,8,2024-08-14 09:00:00,40744.72
5435,979,56,5,2024-08-14 10:00:00,14257.55
5436,372,17,9,2024-08-14 11:00:00,5418.0
5437,912,78,10,2024-08-14 12:00:00,13419.7
5438,272,88,3,2024-08-14 13:00:00,26630.4
5439,399,39,5,2024-08-14 14:00:00,46292.75
5440,291,19,1,2024-08-14 15:00:00,2758.3
5441,842,71,10,2024-08-14 16:00:00,8321.6
5442,794,78,10,2024-08-14 17:00:00,13419.7
5443,611,53,8,2024-08-14 18:00:00,45142.96
5444,42,16,3,2024-08-14 19:00:00,12144.84
5445,400,4,1,2024-08-14 20:00:00,9068.25
5446,175,63,2,2024-08-14 21:00:00,18028.1
5447,121,16,7,2024-08-14 22:00:00,28337.96
5448,975,90,7,2024-08-14 23:00:00,49107.8
5449,467,40,8,2024-08-15 00:00:00,18378.16
5450,386,13,7,2024-08-15 01:00:00,4556.3
5451,332,94,5,2024-08-15 02:00:00,33867.05
5452,313,62,10,2024-08-15 03:00:00,32404.1
5453,327,51,8,2024-08-15 04:00:00,35690.88
5454,679,81,8,2024-08-15 05:00:00,43345.92
5455,539,70,9,2024-08-15 06:00:00,68630.67
5456,157,16,7,2024-08-15 07:00:00,28337.96
5457,142,64,4,2024-08-15 08:00:00,10609.08
5458,335,19,10,2024-08-15 09:00:00,27583.0
5459,282,29,6,2024-08-15 10:00:00,50646.12
5460,499,62,8,2024-08-15 11:00:00,25923.28
5461,393,13,4,2024-08-15 12:00:00,2603.6
5462,330,72,5,2024-08-15 13:00:00,5552.6
5463,704,35,10,2024-08-15 14:00:00,14972.7
5464,133,30,7,2024-08-15 15:00:00,34915.79
5465,741,87,2,2024-08-15 16:00:00,1601.64
5466,564,5,3,2024-08-15 17:00:00,28566.66
5467,364,47,3,2024-08-15 18:00:00,10698.6
5468,494,87,10,2024-08-15 19:00:00,8008.2
5469,636,36,10,2024-08-15 20:00:00,89203.4
5470,316,33,2,2024-08-15 21:00:00,13646.12
5471,788,74,1,2024-08-15 22:00:00,3990.56
5472,15,87,10,2024-08-15 23:00:00,8008.2
5473,248,51,3,2024-08-16 00:00:00,13384.08
5474,537,20,7,2024-08-16 01:00:00,4077.15
5475,498,79,8,2024-08-16 02:00:00,75563.6
5476,106,18,9,2024-08-16 03:00:00,49986.36
5477,150,46,4,2024-08-16 04:00:00,34317.48
5478,475,22,1,2024-08-16 05:00:00,5377.75
5479,238,50,3,2024-08-16 06:00:00,21927.24
5480,648,24,2,2024-08-16 07:00:00,13571.84
5481,911,43,1,2024-08-16 08:00:00,2819.0
5482,97,48,2,2024-08-16 09:00:00,9714.62
5483,398,23,4,2024-08-16 10:00:00,19809.24
5484,126,32,8,2024-08-16 11:00:00,30066.08
5485,514,8,4,2024-08-16 12:00:00,3509.48
5486,313,82,3,2024-08-16 13:00:00,14698.5
5487,188,59,10,2024-08-16 14:00:00,64382.8
5488,324,24,2,2024-08-16 15:00:00,13571.84
5489,358,80,10,2024-08-16 16:00:00,9440.3
5490,608,3,7,2024-08-16 17:00:00,53760.49
5491,182,89,1,2024-08-16 18:00:00,3498.38
5492,600,61,9,2024-08-16 19:00:00,25805.07
5493,655,15,7,2024-08-16 20:00:00,9658.32
5494,531,6,3,2024-08-16 21:00:00,9049.65
5495,513,11,4,2024-08-16 22:00:00,26993.24
5496,953,55,6,2024-08-16 23:00:00,52391.22
5497,398,54,9,2024-08-17 00:00:00,28310.85
5498,132,89,10,2024-08-17 01:00:00,34983.8
5499,488,42,9,2024-08-17 02:00:00,69617.16
5500,26,38,9,2024-08-17 03:00:00,25009.47
5501,197,86,8,2024-08-17 04:00:00,73492.16
5502,685,38,9,2024-08-17 05:00:00,25009.47
5503,175,6,8,2024-08-17 06:00:00,24132.4
5504,688,56,2,2024-08-17 07:00:00,5703.02
5505,891,25,6,2024-08-17 08:00:00,51422.22
5506,713,10,2,2024-08-17 09:00:00,19548.14
5507,719,71,10,2024-08-17 10:00:00,8321.6
5508,256,59,8,2024-08-17 11:00:00,51506.24
5509,963,63,10,2024-08-17 12:00:00,90140.5
5510,700,77,9,2024-08-17 13:00:00,56405.61
5511,53,67,7,2024-08-17 14:00:00,18553.5
5512,408,65,8,2024-08-17 15:00:00,66081.68
5513,7,7,5,2024-08-17 16:00:00,39416.65
5514,31,49,1,2024-08-17 17:00:00,8043.14
5515,342,100,4,2024-08-17 18:00:00,8807.04
5516,289,41,8,2024-08-17 19:00:00,72467.84
5517,587,41,6,2024-08-17 20:00:00,54350.88
5518,912,12,1,2024-08-17 21:00:00,8987.98
5519,746,62,9,2024-08-17 22:00:00,29163.69
5520,226,62,5,2024-08-17 23:00:00,16202.05
5521,92,27,2,2024-08-18 00:00:00,11742.9
5522,982,71,10,2024-08-18 01:00:00,8321.6
5523,920,59,4,2024-08-18 02:00:00,25753.12
5524,607,34,3,2024-08-18 03:00:00,20554.89
5525,657,59,5,2024-08-18 04:00:00,32191.4
5526,795,15,2,2024-08-18 05:00:00,2759.52
5527,245,68,5,2024-08-18 06:00:00,35771.55
5528,94,95,3,2024-08-18 07:00:00,21584.25
5529,553,61,5,2024-08-18 08:00:00,14336.15
5530,23,11,4,2024-08-18 09:00:00,26993.24
5531,201,18,1,2024-08-18 10:00:00,5554.04
5532,473,47,6,2024-08-18 11:00:00,21397.2
5533,282,61,1,2024-08-18 12:00:00,2867.23
5534,995,2,3,2024-08-18 13:00:00,15051.96
5535,38,15,1,2024-08-18 14:00:00,1379.76
5536,34,51,7,2024-08-18 15:00:00,31229.52
5537,73,45,6,2024-08-18 16:00:00,21014.34
5538,467,15,8,2024-08-18 17:00:00,11038.08
5539,427,61,2,2024-08-18 18:00:00,5734.46
5540,317,94,10,2024-08-18 19:00:00,67734.1
5541,628,73,1,2024-08-18 20:00:00,4562.11
5542,614,8,3,2024-08-18 21:00:00,2632.11
5543,179,75,3,2024-08-18 22:00:00,10759.8
5544,108,70,6,2024-08-18 23:00:00,45753.78
5545,792,72,3,2024-08-19 00:00:00,3331.56
5546,741,27,3,2024-08-19 01:00:00,17614.35
5547,735,48,6,2024-08-19 02:00:00,29143.86
5548,226,52,7,2024-08-19 03:00:00,14381.5
5549,370,36,1,2024-08-19 04:00:00,8920.34
5550,377,80,2,2024-08-19 05:00:00,1888.06
5551,944,9,2,2024-08-19 06:00:00,5065.2
5552,823,3,10,2024-08-19 07:00:00,76800.7
5553,487,61,7,2024-08-19 08:00:00,20070.61
5554,392,13,6,2024-08-19 09:00:00,3905.4
5555,618,74,5,2024-08-19 10:00:00,19952.8
5556,145,87,10,2024-08-19 11:00:00,8008.2
5557,428,64,2,2024-08-19 12:00:00,5304.54
5558,916,31,8,2024-08-19 13:00:00,57589.68
5559,728,8,5,2024-08-19 14:00:00,4386.85
5560,994,11,4,2024-08-19 15:00:00,26993.24
5561,343,9,6,2024-08-19 16:00:00,15195.6
5562,279,47,3,2024-08-19 17:00:00,10698.6
5563,661,3,1,2024-08-19 18:00:00,7680.07
5564,159,78,10,2024-08-19 19:00:00,13419.7
5565,647,1,1,2024-08-19 20:00:00,3162.95
5566,57,33,1,2024-08-19 21:00:00,6823.06
5567,659,88,6,2024-08-19 22:00:00,53260.8
5568,19,78,4,2024-08-19 23:00:00,5367.88
5569,699,99,8,2024-08-20 00:00:00,17117.04
5570,235,84,7,2024-08-20 01:00:00,64945.79
5571,288,63,3,2024-08-20 02:00:00,27042.15
5572,35,83,1,2024-08-20 03:00:00,4076.71
5573,162,11,8,2024-08-20 04:00:00,53986.48
5574,108,69,9,2024-08-20 05:00:00,66375.0
5575,343,1,9,2024-08-20 06:00:00,28466.55
5576,51,96,4,2024-08-20 07:00:00,36711.28
5577,894,55,9,2024-08-20 08:00:00,78586.83
5578,92,55,2,2024-08-20 09:00:00,17463.74
5579,237,46,6,2024-08-20 10:00:00,51476.22
5580,683,56,5,2024-08-20 11:00:00,14257.55
5581,109,14,5,2024-08-20 12:00:00,10326.3
5582,803,87,1,2024-08-20 13:00:00,800.82
5583,746,52,1,2024-08-20 14:00:00,2054.5
5584,665,47,7,2024-08-20 15:00:00,24963.4
5585,485,52,10,2024-08-20 16:00:00,20545.0
5586,401,75,5,2024-08-20 17:00:00,17933.0
5587,345,13,8,2024-08-20 18:00:00,5207.2
5588,762,37,3,2024-08-20 19:00:00,28830.06
5589,677,13,1,2024-08-20 20:00:00,650.9
5590,54,18,2,2024-08-20 21:00:00,11108.08
5591,930,16,6,2024-08-20 22:00:00,24289.68
5592,691,96,2,2024-08-20 23:00:00,18355.64
5593,660,81,9,2024-08-21 00:00:00,48764.16
5594,75,81,7,2024-08-21 01:00:00,37927.68
5595,994,38,10,2024-08-21 02:00:00,27788.3
5596,927,46,6,2024-08-21 03:00:00,51476.22
5597,976,55,6,2024-08-21 04:00:00,52391.22
5598,217,90,6,2024-08-21 05:00:00,42092.4
5599,300,84,9,2024-08-21 06:00:00,83501.73
5600,717,74,6,2024-08-21 07:00:00,23943.36
5601,880,66,2,2024-08-21 08:00:00,6113.32
5602,639,54,7,2024-08-21 09:00:00,22019.55
5603,532,18,8,2024-08-21 10:00:00,44432.32
5604,844,93,3,2024-08-21 11:00:00,20720.04
5605,669,58,7,2024-08-21 12:00:00,57424.78
5606,207,88,8,2024-08-21 13:00:00,71014.4
5607,669,1,9,2024-08-21 14:00:00,28466.55
5608,694,26,3,2024-08-21 15:00:00,14873.34
5609,707,8,8,2024-08-21 16:00:00,7018.96
5610,622,85,3,2024-08-21 17:00:00,19664.31
5611,252,28,2,2024-08-21 18:00:00,5109.98
5612,919,48,9,2024-08-21 19:00:00,43715.79
5613,216,12,8,2024-08-21 20:00:00,71903.84
5614,143,89,5,2024-08-21 21:00:00,17491.9
5615,110,36,7,2024-08-21 22:00:00,62442.38
5616,649,51,10,2024-08-21 23:00:00,44613.6
5617,242,77,8,2024-08-22 00:00:00,50138.32
5618,701,86,7,2024-08-22 01:00:00,64305.64
5619,425,66,5,2024-08-22 02:00:00,15283.3
5620,891,73,2,2024-08-22 03:00:00,9124.22
5621,791,65,9,2024-08-22 04:00:00,74341.89
5622,523,40,3,2024-08-22 05:00:00,6891.81
5623,49,9,4,2024-08-22 06:00:00,10130.4
5624,154,47,10,2024-08-22 07:00:00,35662.0
5625,200,98,7,2024-08-22 08:00:00,33315.73
5626,611,84,10,2024-08-22 09:00:00,92779.7
5627,268,51,2,2024-08-22 10:00:00,8922.72
5628,308,2,7,2024-08-22 11:00:00,35121.24
5629,934,34,1,2024-08-22 12:00:00,6851.63
5630,343,93,5,2024-08-22 13:00:00,34533.4
5631,625,35,10,2024-08-22 14:00:00,14972.7
5632,134,36,5,2024-08-22 15:00:00,44601.7
5633,69,46,9,2024-08-22 16:00:00,77214.33
5634,116,40,4,2024-08-22 17:00:00,9189.08
5635,486,1,8,2024-08-22 18:00:00,25303.6
5636,846,94,9,2024-08-22 19:00:00,60960.69
5637,739,60,7,2024-08-22 20:00:00,51714.88
5638,372,35,7,2024-08-22 21:00:00,10480.89
5639,835,49,9,2024-08-22 22:00:00,72388.26
5640,318,78,9,2024-08-22 23:00:00,12077.73
5641,937,27,2,2024-08-23 00:00:00,11742.9
5642,213,7,5,2024-08-23 01:00:00,39416.65
5643,976,6,10,2024-08-23 02:00:00,30165.5
5644,250,65,6,2024-08-23 03:00:00,49561.26
5645,485,74,1,2024-08-23 04:00:00,3990.56
5646,325,48,8,2024-08-23 05:00:00,38858.48
5647,503,28,2,2024-08-23 06:00:00,5109.98
5648,823,83,10,2024-08-23 07:00:00,40767.1
5649,782,59,7,2024-08-23 08:00:00,45067.96
5650,754,16,6,2024-08-23 09:00:00,24289.68
5651,948,11,4,2024-08-23 10:00:00,26993.24
5652,770,32,2,2024-08-23 11:00:00,7516.52
5653,462,71,4,2024-08-23 12:00:00,3328.64
5654,6,95,5,2024-08-23 13:00:00,35973.75
5655,441,54,10,2024-08-23 14:00:00,31456.5
5656,492,63,4,2024-08-23 15:00:00,36056.2
5657,598,23,7,2024-08-23 16:00:00,34666.17
5658,650,8,6,2024-08-23 17:00:00,5264.22
5659,125,76,1,2024-08-23 18:00:00,7772.95
5660,529,99,5,2024-08-23 19:00:00,10698.15
5661,865,64,10,2024-08-23 20:00:00,26522.7
5662,31,15,2,2024-08-23 21:00:00,2759.52
5663,458,99,2,2024-08-23 22:00:00,4279.26
5664,803,93,8,2024-08-23 23:00:00,55253.44
5665,198,17,3,2024-08-24 00:00:00,1806.0
5666,325,14,6,2024-08-24 01:00:00,12391.56
5667,255,63,1,2024-08-24 02:00:00,9014.05
5668,202,81,3,2024-08-24 03:00:00,16254.72
5669,6,46,1,2024-08-24 04:00:00,8579.37
5670,851,88,9,2024-08-24 05:00:00,79891.2
5671,317,68,5,2024-08-24 06:00:00,35771.55
5672,992,15,3,2024-08-24 07:00:00,4139.28
5673,211,2,8,2024-08-24 08:00:00,40138.56
5674,577,22,2,2024-08-24 09:00:00,10755.5
5675,220,86,9,2024-08-24 10:00:00,82678.68
5676,977,34,3,2024-08-24 11:00:00,20554.89
5677,113,80,8,2024-08-24 12:00:00,7552.24
5678,632,69,5,2024-08-24 13:00:00,36875.0
5679,580,30,2,2024-08-24 14:00:00,9975.94
5680,549,49,6,2024-08-24 15:00:00,48258.84
5681,910,81,3,2024-08-24 16:00:00,16254.72
5682,555,72,8,2024-08-24 17:00:00,8884.16
5683,753,35,6,2024-08-24 18:00:00,8983.62
5684,911,70,5,2024-08-24 19:00:00,38128.15
5685,910,84,9,2024-08-24 20:00:00,83501.73
5686,57,65,2,2024-08-24 21:00:00,16520.42
5687,449,42,4,2024-08-24 22:00:00,30940.96
5688,857,84,3,2024-08-24 23:00:00,27833.91
5689,569,63,5,2024-08-25 00:00:00,45070.25
5690,270,41,6,2024-08-25 01:00:00,54350.88
5691,520,82,7,2024-08-25 02:00:00,34296.5
5692,824,61,2,2024-08-25 03:00:00,5734.46
5693,611,52,6,2024-08-25 04:00:00,12327.0
5694,5,28,7,2024-08-25 05:00:00,17884.93
5695,245,68,7,2024-08-25 06:00:00,50080.17
5696,196,19,5,2024-08-25 07:00:00,13791.5
5697,898,94,4,2024-08-25 08:00:00,27093.64
5698,492,77,6,2024-08-25 09:00:00,37603.74
5699,490,81,8,2024-08-25 10:00:00,43345.92
5700,781,96,8,2024-08-25 11:00:00,73422.56
5701,440,49,1,2024-08-25 12:00:00,8043.14
5702,46,22,6,2024-08-25 13:00:00,32266.5
5703,467,19,5,2024-08-25 14:00:00,13791.5
5704,164,99,6,2024-08-25 15:00:00,12837.78
5705,552,83,6,2024-08-25 16:00:00,24460.26
5706,745,96,5,2024-08-25 17:00:00,45889.1
5707,421,48,3,2024-08-25 18:00:00,14571.93
5708,366,19,3,2024-08-25 19:00:00,8274.9
5709,304,40,5,2024-08-25 20:00:00,11486.35
5710,944,32,10,2024-08-25 21:00:00,37582.6
5711,537,16,1,2024-08-25 22:00:00,4048.28
5712,613,74,7,2024-08-25 23:00:00,27933.92
5713,187,39,9,2024-08-26 00:00:00,83326.95
5714,67,100,9,2024-08-26 01:00:00,19815.84
5715,171,89,6,2024-08-26 02:00:00,20990.28
5716,142,22,8,2024-08-26 03:00:00,43022.0
5717,168,25,4,2024-08-26 04:00:00,34281.48
5718,557,23,8,2024-08-26 05:00:00,39618.48
5719,824,11,10,2024-08-26 06:00:00,67483.1
5720,596,47,1,2024-08-26 07:00:00,3566.2
5721,580,84,9,2024-08-26 08:00:00,83501.73
5722,497,95,10,2024-08-26 09:00:00,71947.5
5723,50,35,7,2024-08-26 10:00:00,10480.89
5724,524,64,5,2024-08-26 11:00:00,13261.35
5725,624,58,4,2024-08-26 12:00:00,32814.16
5726,29,31,4,2024-08-26 13:00:00,28794.84
5727,652,96,8,2024-08-26 14:00:00,73422.56
5728,49,12,6,2024-08-26 15:00:00,53927.88
5729,673,17,3,2024-08-26 16:00:00,1806.0
5730,692,53,4,2024-08-26 17:00:00,22571.48
5731,368,79,1,2024-08-26 18:00:00,9445.45
5732,763,63,9,2024-08-26 19:00:00,81126.45
5733,889,35,4,2024-08-26 20:00:00,5989.08
5734,985,22,4,2024-08-26 21:00:00,21511.0
5735,980,81,2,2024-08-26 22:00:00,10836.48
5736,244,37,9,2024-08-26 23:00:00,86490.18
5737,487,88,10,2024-08-27 00:00:00,88768.0
5738,487,7,3,2024-08-27 01:00:00,23649.99
5739,425,14,8,2024-08-27 02:00:00,16522.08
5740,923,59,2,2024-08-27 03:00:00,12876.56
5741,870,5,7,2024-08-27 04:00:00,66655.54
5742,157,97,1,2024-08-27 05:00:00,2095.56
5743,223,85,10,2024-08-27 06:00:00,65547.7
5744,541,44,10,2024-08-27 07:00:00,45787.2
5745,327,47,8,2024-08-27 08:00:00,28529.6
5746,885,91,8,2024-08-27 09:00:00,40744.72
5747,938,5,6,2024-08-27 10:00:00,57133.32
5748,695,58,5,2024-08-27 11:00:00,41017.7
5749,14,59,4,2024-08-27 12:00:00,25753.12
5750,976,58,4,2024-08-27 13:00:00,32814.16
5751,838,39,4,2024-08-27 14:00:00,37034.2
5752,307,48,9,2024-08-27 15:00:00,43715.79
5753,588,71,10,2024-08-27 16:00:00,8321.6
5754,797,12,5,2024-08-27 17:00:00,44939.9
5755,332,56,6,2024-08-27 18:00:00,17109.06
5756,603,88,5,2024-08-27 19:00:00,44384.0
5757,320,3,5,2024-08-27 20:00:00,38400.35
5758,161,80,3,2024-08-27 21:00:00,2832.09
5759,485,17,6,2024-08-27 22:00:00,3612.0
5760,157,69,7,2024-08-27 23:00:00,51625.0
5761,770,10,2,2024-08-28 00:00:00,19548.14
5762,390,46,3,2024-08-28 01:00:00,25738.11
5763,993,45,8,2024-08-28 02:00:00,28019.12
5764,572,11,10,2024-08-28 03:00:00,67483.1
5765,738,49,4,2024-08-28 04:00:00,32172.56
5766,195,69,5,2024-08-28 05:00:00,36875.0
5767,649,7,6,2024-08-28 06:00:00,47299.98
5768,813,87,3,2024-08-28 07:00:00,2402.46
5769,148,94,9,2024-08-28 08:00:00,60960.69
5770,526,56,4,2024-08-28 09:00:00,11406.04
5771,288,5,10,2024-08-28 10:00:00,95222.2
5772,872,32,4,2024-08-28 11:00:00,15033.04
5773,648,68,4,2024-08-28 12:00:00,28617.24
5774,369,25,2,2024-08-28 13:00:00,17140.74
5775,596,56,5,2024-08-28 14:00:00,14257.55
5776,18,94,3,2024-08-28 15:00:00,20320.23
5777,931,99,5,2024-08-28 16:00:00,10698.15
5778,850,33,1,2024-08-28 17:00:00,6823.06
5779,866,72,8,2024-08-28 18:00:00,8884.16
5780,642,89,3,2024-08-28 19:00:00,10495.14
5781,473,35,1,2024-08-28 20:00:00,1497.27
5782,940,6,9,2024-08-28 21:00:00,27148.95
5783,187,57,2,2024-08-28 22:00:00,16302.1
5784,412,11,6,2024-08-28 23:00:00,40489.86
5785,217,29,2,2024-08-29 00:00:00,16882.04
5786,322,5,3,2024-08-29 01:00:00,28566.66
5787,782,48,9,2024-08-29 02:00:00,43715.79
5788,612,14,2,2024-08-29 03:00:00,4130.52
5789,921,55,6,2024-08-29 04:00:00,52391.22
5790,798,12,7,2024-08-29 05:00:00,62915.86
5791,326,12,3,2024-08-29 06:00:00,26963.94
5792,954,75,10,2024-08-29 07:00:00,35866.0
5793,411,99,8,2024-08-29 08:00:00,17117.04
5794,488,21,5,2024-08-29 09:00:00,25022.65
5795,694,97,10,2024-08-29 10:00:00,20955.6
5796,174,32,7,2024-08-29 11:00:00,26307.82
5797,381,46,5,2024-08-29 12:00:00,42896.85
5798,280,57,7,2024-08-29 13:00:00,57057.35
5799,767,57,10,2024-08-29 14:00:00,81510.5
5800,806,96,1,2024-08-29 15:00:00,9177.82
5801,728,20,4,2024-08-29 16:00:00,2329.8
5802,647,30,8,2024-08-29 17:00:00,39903.76
5803,818,68,10,2024-08-29 18:00:00,71543.1
5804,678,99,7,2024-08-29 19:00:00,14977.41
5805,305,20,8,2024-08-29 20:00:00,4659.6
5806,193,100,3,2024-08-29 21:00:00,6605.28
5807,36,39,10,2024-08-29 22:00:00,92585.5
5808,404,69,7,2024-08-29 23:00:00,51625.0
5809,817,71,4,2024-08-30 00:00:00,3328.64
5810,686,54,3,2024-08-30 01:00:00,9436.95
5811,992,4,6,2024-08-30 02:00:00,54409.5
5812,449,95,8,2024-08-30 03:00:00,57558.0
5813,926,19,6,2024-08-30 04:00:00,16549.8
5814,531,58,3,2024-08-30 05:00:00,24610.62
5815,726,46,2,2024-08-30 06:00:00,17158.74
5816,436,49,7,2024-08-30 07:00:00,56301.98
5817,535,96,9,2024-08-30 08:00:00,82600.38
5818,884,44,6,2024-08-30 09:00:00,27472.32
5819,994,16,9,2024-08-30 10:00:00,36434.52
5820,815,78,9,2024-08-30 11:00:00,12077.73
5821,99,9,8,2024-08-30 12:00:00,20260.8
5822,867,53,10,2024-08-30 13:00:00,56428.7
5823,186,89,4,2024-08-30 14:00:00,13993.52
5824,674,86,8,2024-08-30 15:00:00,73492.16
5825,469,42,4,2024-08-30 16:00:00,30940.96
5826,330,91,9,2024-08-30 17:00:00,45837.81
5827,409,71,7,2024-08-30 18:00:00,5825.12
5828,233,62,5,2024-08-30 19:00:00,16202.05
5829,2,58,5,2024-08-30 20:00:00,41017.7
5830,279,91,2,2024-08-30 21:00:00,10186.18
5831,736,14,3,2024-08-30 22:00:00,6195.78
5832,537,2,3,2024-08-30 23:00:00,15051.96
5833,678,37,7,2024-08-31 00:00:00,67270.14
5834,619,44,8,2024-08-31 01:00:00,36629.76
5835,534,51,1,2024-08-31 02:00:00,4461.36
5836,890,87,8,2024-08-31 03:00:00,6406.56
5837,214,78,8,2024-08-31 04:00:00,10735.76
5838,335,81,6,2024-08-31 05:00:00,32509.44
5839,743,2,5,2024-08-31 06:00:00,25086.6
5840,490,73,6,2024-08-31 07:00:00,27372.66
5841,869,6,5,2024-08-31 08:00:00,15082.75
5842,245,53,2,2024-08-31 09:00:00,11285.74
5843,412,20,5,2024-08-31 10:00:00,2912.25
5844,575,51,4,2024-08-31 11:00:00,17845.44
5845,544,50,4,2024-08-31 12:00:00,29236.32
5846,162,70,10,2024-08-31 13:00:00,76256.3
5847,958,56,1,2024-08-31 14:00:00,2851.51
5848,671,46,3,2024-08-31 15:00:00,25738.11
5849,483,16,5,2024-08-31 16:00:00,20241.4
5850,503,13,9,2024-08-31 17:00:00,5858.1
5851,495,55,7,2024-08-31 18:00:00,61123.09
5852,364,20,7,2024-08-31 19:00:00,4077.15
5853,483,42,2,2024-08-31 20:00:00,15470.48
5854,10,42,2,2024-08-31 21:00:00,15470.48
5855,550,34,4,2024-08-31 22:00:00,27406.52
5856,230,3,1,2024-08-31 23:00:00,7680.07
5857,230,49,3,2024-09-01 00:00:00,24129.42
5858,787,68,3,2024-09-01 01:00:00,21462.93
5859,327,27,4,2024-09-01 02:00:00,23485.8
5860,731,7,8,2024-09-01 03:00:00,63066.64
5861,706,95,6,2024-09-01 04:00:00,43168.5
5862,802,47,1,2024-09-01 05:00:00,3566.2
5863,764,13,3,2024-09-01 06:00:00,1952.7
5864,642,87,10,2024-09-01 07:00:00,8008.2
5865,791,1,7,2024-09-01 08:00:00,22140.65
5866,327,53,3,2024-09-01 09:00:00,16928.61
5867,940,18,6,2024-09-01 10:00:00,33324.24
5868,933,89,2,2024-09-01 11:00:00,6996.76
5869,673,79,9,2024-09-01 12:00:00,85009.05
5870,722,14,3,2024-09-01 13:00:00,6195.78
5871,967,79,7,2024-09-01 14:00:00,66118.15
5872,693,24,1,2024-09-01 15:00:00,6785.92
5873,240,18,10,2024-09-01 16:00:00,55540.4
5874,709,11,5,2024-09-01 17:00:00,33741.55
5875,1,75,4,2024-09-01 18:00:00,14346.4
5876,217,50,7,2024-09-01 19:00:00,51163.56
5877,65,1,1,2024-09-01 20:00:00,3162.95
5878,12,93,7,2024-09-01 21:00:00,48346.76
5879,289,84,1,2024-09-01 22:00:00,9277.97
5880,156,14,8,2024-09-01 23:00:00,16522.08
5881,300,62,3,2024-09-02 00:00:00,9721.23
5882,40,39,7,2024-09-02 01:00:00,64809.85
5883,715,79,1,2024-09-02 02:00:00,9445.45
5884,444,49,3,2024-09-02 03:00:00,24129.42
5885,409,63,8,2024-09-02 04:00:00,72112.4
5886,852,31,6,2024-09-02 05:00:00,43192.26
5887,157,75,7,2024-09-02 06:00:00,25106.2
